ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
C5TK9DZED7UO320J664I,1,0,0,0,52,1,2,0,1,0,0,Electronic,61.17380359,3357.62619,0
1D3XP0AS8TEMIF8A1JI9,0,0,0,0,2,1,2,0,0,0,0,Check,19.76205454,20.80535388,1
WSWFIZBOU97FM4T9XY2S,0,1,1,0,51,1,2,0,0,0,1,Electronic,100.2979775,5549.627387,1
S8C9OIDT6RKMOJMRTWS8,0,0,1,1,1,1,1,0,0,0,0,Electronic,90.21129202,88.76362124,0
OHT1BRKMLWNU27HB7D0T,0,0,0,0,15,1,1,0,1,1,1,Electronic,102.8887777,1553.949261,1
NRIIADONEZ7LFHWR18FI,0,1,0,0,22,1,2,1,0,0,0,Electronic,81.0679939,1821.361093,0
0JS0KUPHJ2MWWKRIEM79,1,0,0,0,65,1,1,1,0,1,1,Card,62.42094574,3869.092046,0
19XLSNFWB70C5WK5MYYG,0,0,1,0,50,0,0,1,0,0,0,Electronic,54.55585509,2633.262712,0
HSAUY7T2Z3MG8H59ZLNB,0,0,0,1,62,1,1,0,0,0,0,Bank,23.26426587,1641.317369,0
Q1XLCGNXFEBZAP5S3PAJ,1,0,0,0,22,1,2,0,0,0,0,Electronic,44.7116131,997.0078112,0
MJX5S0S6A5UKOU3EPS29,0,0,1,0,22,0,1,1,0,1,1,Card,56.07871613,1289.394887,0
BQ6QYB7O3H7H97A10D2N,0,1,0,0,8,1,1,0,1,0,0,Electronic,90.07277258,817.5628345,0
LKD9U5ZCN7NWKTYRQBFO,0,0,1,0,3,1,2,0,0,0,0,Electronic,79.83748667,412.1058815,1
AMA8T7Y0XXGRAP7T3FO1,1,0,0,0,5,1,0,0,1,0,0,Electronic,74.62098093,492.265466,0
4R8BC2LC7EHRKIDB86Q0,0,0,0,0,16,1,2,0,0,0,0,Bank,82.70119572,1129.441358,0
W72J822J3GBHSPRJZYAQ,1,0,1,0,15,0,0,0,0,0,0,Check,19.8026458,291.2107678,0
M3OMT0TWQ1ZHR7PE9292,1,0,0,0,45,1,1,0,1,1,0,Bank,103.7140703,4746.960466,0
7XGD24EJNTA72H67NEN4,1,0,0,0,30,1,2,1,0,0,0,Electronic,65.59105869,1913.465477,0
ZIAZ5AJZZW5NCZUSDKE8,0,0,0,0,47,1,1,1,0,1,1,Bank,71.99059435,3630.89175,0
DKSOGP28OT79GSBG5WON,1,0,1,0,50,1,2,0,0,0,0,Check,20.58903611,1067.339406,0
SO3L42EFG4AGOWSL3AYU,1,0,1,0,70,0,0,0,0,0,0,Card,25.22259248,1778.679723,0
OCNR4GHEJHZ1CUA0RIEN,0,0,1,0,44,1,2,1,1,0,0,Card,87.78076399,3551.340788,0
5LPZSH4N71YQZNNXGDER,0,0,0,0,47,1,1,0,1,0,0,Card,94.86766204,4424.75222,0
B5YGZTC3SA2EF8U8QOMF,1,1,1,0,60,1,2,1,1,1,0,Card,62.57977608,3885.237777,0
KK0BDXFFCKHKICIXUZYZ,1,0,0,0,68,1,1,0,1,1,0,Electronic,110.1587152,7174.788756,1
F1ZL4EZKYU0KLLGXK7BS,1,0,1,1,49,0,2,1,1,1,1,Card,87.83419265,4421.740413,0
GPUM11P9MFA2Q32LGDOF,0,0,1,1,13,1,2,0,0,1,0,Electronic,90.36931763,1301.976398,1
FDOOGHF4D8D963BGSI4P,0,0,1,1,66,1,1,0,0,0,0,Check,19.53811261,1411.186354,0
KC6T8DXTLT6P1G4WY7IN,0,0,0,0,1,1,1,0,0,0,0,Check,19.96928641,21.450604,0
YXED3NFRRT3JKEQGXEPM,0,0,1,0,65,1,1,0,0,0,1,Card,22.56251,1585.929577,0
3NUXXB4WCX3Z0H1TKFPU,0,0,0,0,57,1,2,1,0,1,0,Check,105.1231712,5794.583829,0
T3K9RNWC22X8GPRBYM77,0,0,0,0,34,1,0,0,0,0,1,Check,54.72106057,2009.100461,1
BU1S5OPSCEOE8KN2K60P,1,0,0,0,16,1,2,1,1,1,1,Check,84.85172391,1290.43724,0
5GCML1S13EH6JCIEZPSN,0,0,1,0,46,1,1,0,0,0,1,Bank,18.87126863,943.2973418,0
KXQ5L3ILEXCMFKCXP2QK,0,0,0,0,54,1,0,0,0,0,1,Bank,86.76187959,4517.707293,1
U4ZIKRM7PLXIAKYKZTQR,1,0,1,0,22,1,1,1,1,0,0,Electronic,103.5739334,2254.490382,1
EIG9K5BQYX6BQ088YPS1,0,0,1,0,7,1,0,0,0,0,0,Electronic,70.66019097,451.2097809,1
P4SLXGRJBGKW2KAJSMWM,0,0,1,1,58,1,2,0,0,0,1,Check,21.30937283,1287.88612,0
4YCZAX8IEU40QC11XXMW,0,1,0,0,37,1,2,0,1,0,0,Electronic,36.48301196,1313.686012,0
EUXELUSLPTNZSA6CIG0J,1,0,0,0,24,0,1,1,0,0,0,Check,50.48624833,1289.595596,0
7DM5TDP3RNNEO9OZ096N,1,0,1,0,60,1,2,1,0,1,0,Bank,35.60112727,2289.649003,0
CN2LQZ0C2990WGJSXQSU,1,0,1,0,64,1,2,0,1,0,0,Electronic,103.0922535,6296.905243,0
7XY8CI1G721UOFW47O1Y,1,0,1,0,69,1,2,0,0,0,0,Bank,94.80820137,6585.676715,1
MUENTUZUXMZCHUT83ISN,0,0,1,1,7,1,2,0,1,0,0,Bank,78.77248186,660.8847502,1
40Z2HCBUDH8XL54XDJ97,1,1,0,0,17,1,1,0,1,0,0,Electronic,87.83588499,1498.057968,1
YNO8IZY3XET99NN5TLU3,0,0,0,1,33,1,0,0,0,0,0,Card,20.49179987,643.9148745,0
3JQ6WB2UE9GUHGOYDJ4F,0,0,1,1,61,1,1,0,0,0,0,Bank,23.96585415,1475.694845,0
REMKP9WZ8MA2OLIYJI6I,1,0,1,0,64,1,1,0,0,0,1,Electronic,95.72987501,6108.359767,0
864QSMC1XQHMA26HOQWK,0,0,1,0,60,1,2,1,0,1,1,Card,40.74452803,2347.23566,0
I9TA6Q21NZULIJ4LXTA8,0,0,1,1,38,1,2,0,0,0,0,Check,85.49318945,3266.227841,1
TIS579TFZKKGJKBX4Y3F,1,0,1,1,33,1,1,0,1,1,1,Card,82.87980544,2603.183121,0
WPCHZ6B8J020E6UXHPZP,0,0,0,0,5,1,1,0,1,0,0,Electronic,31.65631364,118.5587005,1
DY1ODRJX3JZ6XLCEYGD2,1,0,1,1,49,1,1,1,1,0,0,Card,104.8685884,5341.652817,1
MHALBN5GBOPH06HKNSFN,1,0,1,1,67,1,1,1,1,0,0,Card,81.69978206,5376.853645,0
Y2XHE6K1062RW1QALJSA,0,0,1,1,61,1,1,1,1,1,1,Bank,116.4152011,7158.822793,0
KZFEY4X2WGMBODEX2I2Z,0,0,0,0,17,0,2,0,0,0,1,Bank,76.30510899,1395.175072,0
PH40H3TS5YF29JFKBL74,0,0,1,0,73,1,1,1,1,0,1,Bank,101.463022,7333.810529,0
GLI48UDWFO9YP8IGXXSQ,0,0,1,0,69,1,2,0,0,0,0,Check,24.43462524,1672.195934,0
0LTQP8RWRWMJZLSMGXNK,0,0,1,0,31,1,1,0,1,0,1,Card,87.17158336,2681.929975,0
Z4Z8G8XO7KSCSADAU3UP,0,0,1,0,71,1,1,0,0,0,0,Electronic,25.54103829,1814.863902,0
Y9YINU4A5W7LBDFZ3IXW,1,0,1,1,15,1,2,1,0,0,0,Check,73.61802567,1151.618886,0
CW4NESJIPC55Q9FORCL3,1,0,1,0,69,1,1,1,1,0,1,Bank,54.65031486,3794.236174,0
KJBTMODXYNS9BC24QFFG,0,0,1,1,5,1,2,0,0,0,0,Electronic,82.17895591,382.6698307,1
FUKYAFI35PPPO832W2LD,1,0,0,0,27,1,2,0,0,0,0,Card,68.96261194,1815.910895,0
1O63JTUJHPFQL7SJPIKM,0,0,0,0,63,1,2,0,0,0,0,Card,25.95979937,1562.345306,0
WXECKRPJU7WSEBNDWEOX,1,0,0,0,9,1,2,0,0,0,1,Electronic,87.20207145,830.3792847,1
3W3MTUAQCUGCJAXYAE3R,1,0,0,0,15,1,1,0,0,1,0,Card,59.43770346,773.0071683,0
K8LOABHOCF7EA32BH869,0,0,0,0,40,0,1,0,0,0,0,Electronic,75.03565392,3018.485035,1
N7FU3Y50TNR8LESK139Y,1,0,0,0,10,1,2,0,0,0,0,Electronic,24.23948399,189.6815152,0
FRBI4HR85JJ66YIEZCAE,1,0,0,1,34,1,0,1,0,0,0,Card,54.51611774,2016.671443,0
5Z75YFPL4DAYCE5WSYQ1,1,0,1,1,32,1,1,0,0,0,0,Check,19.00115512,615.7003057,0
GJM60HFDY6SQ6WCLDXNW,0,0,1,0,70,1,1,0,0,0,1,Bank,23.60611225,1835.791777,0
WF1SDJ3JGJPELFO9E3JA,1,1,1,0,14,1,1,1,1,0,0,Electronic,97.5419451,1390.366409,0
J841SL9JFWS7O95UJ6T3,0,0,0,0,2,1,1,0,0,1,0,Check,61.03245426,195.6588928,0
85S0FAGWBXPW69ASEZW6,0,0,1,0,73,1,1,0,0,0,0,Card,24.75420304,1864.63035,0
N5BCM2L4I7LIJCYJ9CRZ,1,0,0,0,16,0,2,0,0,0,1,Bank,20.70772496,319.5519816,0
HI2TXM8O4EZ31DPZ8OTR,0,0,1,0,24,1,0,0,1,0,1,Electronic,75.20396439,1797.245844,0
N1N4W2G0GYXEI54WER9G,0,0,1,1,67,1,1,1,1,1,0,Card,68.06646295,4652.992983,0
UO7NBIMKWEHXR7YIS9WU,0,0,1,1,32,1,1,0,0,0,1,Bank,68.3960316,2348.950723,1
YWAGM9M2O81T6XY6WAE9,1,0,0,0,44,1,2,0,0,0,1,Card,99.76670092,4740.239882,1
TA51ED6WWJSC2TI90JPO,1,1,1,0,65,1,0,0,1,1,0,Electronic,101.452533,6539.79316,0
H0FHY5HXDPQZSRDDKJQ0,1,0,1,1,72,1,1,1,1,1,0,Bank,86.99683837,6463.295382,0
ODRHMCZJBWAKPLHQKGF0,1,0,0,0,14,1,2,0,0,0,0,Electronic,67.89461513,933.4220364,0
66M9AOS6YZ22ILSN6P2B,1,0,0,0,46,1,1,1,0,1,0,Check,73.70205368,3496.904539,0
AP8ATF696YS346COOZWZ,1,0,1,0,56,1,1,0,0,0,0,Bank,19.9202895,1134.305692,0
R9KMSAOFOYM8J33Z1SU5,1,0,1,1,31,1,2,0,0,0,1,Check,26.06851032,790.1136172,0
9DDA1HRB91MAQA9SRZUR,0,0,0,0,3,1,1,1,1,0,0,Electronic,53.94076879,118.7798067,0
2JYW57L2CIMYOYQ0OQ2S,1,0,1,1,10,1,1,0,0,0,1,Electronic,19.98843394,240.1568766,0
UFBNZC78JSIO8EUH447R,0,0,1,0,70,1,2,1,0,0,0,Check,95.12012433,6855.361147,0
XBFTTZG5OOJNJHRGZLJF,1,0,1,1,60,1,2,0,1,1,0,Bank,81.81991545,4975.369605,0
GN581FEWP7DTC83K4REL,1,0,1,0,60,1,2,0,0,0,1,Card,20.51388751,1277.553715,0
KQONI3UHXP34WN6PZ8HY,1,0,0,0,-1,1,2,0,0,0,0,Electronic,48.02741699,48.9772861,0
6A7MGUE7A1ZASBOGBGZH,0,0,1,0,70,1,1,0,0,0,0,Card,19.02588585,1433.234987,0
OK2A1ZFU2YNL62UGGUKQ,0,0,1,1,63,1,1,1,0,0,0,Bank,50.36134285,3220.183185,0
6XT0MH8W928J21NZB82O,1,0,0,0,8,1,1,0,0,0,0,Bank,76.98595357,713.8402342,1
07T157XIFQBKXB5GXA7Z,1,0,0,0,22,1,2,1,0,1,0,Electronic,55.71696623,1348.893047,0
GA63L8LBHKTIWJCNQXL7,0,1,1,1,62,1,0,0,1,0,1,Electronic,64.79084071,3964.870406,0
EEK4GQYUD4MIA5EAZAYX,1,1,0,0,-1,1,2,0,0,0,1,Electronic,71.58146807,73.54572364,1
2A8P7BC52JPRUZPX5Z9M,0,0,1,0,6,1,1,0,1,1,1,Bank,66.99401131,351.3386225,1
755HFCFTNOG6SJY68JEP,1,0,0,0,24,1,1,0,0,1,0,Bank,50.61743029,1238.447654,0
N4BK8NP6D4OXOBHFZNJE,0,0,0,0,2,1,2,0,0,0,1,Check,21.15343959,38.87984843,0
9TXL3FQYU7D3R842XAUI,0,0,1,0,58,1,1,0,0,0,0,Electronic,46.03323547,2666.265841,0
6M026L55X4RB1KXQCQ7J,0,1,0,0,-1,1,1,0,0,0,0,Electronic,69.72071307,69.98312426,1
KYXCFZZI2AGTY1ANQNSW,0,0,0,0,10,1,2,1,0,1,0,Check,33.49063441,436.2438366,0
JWRL6BOYZM2X7WEY6K1O,0,0,1,0,45,1,2,1,0,0,0,Electronic,44.30972297,2063.285354,0
LFE05W0ATJ59BAD05XI6,0,0,0,0,56,1,2,0,0,1,0,Electronic,95.55153689,5468.065072,0
JMC7T9YWBAN2IDTL22QR,0,0,1,0,50,1,0,1,0,0,0,Electronic,38.97881524,2019.612034,0
RAKDB4CO6KGG9CWHGIA2,1,0,1,1,13,0,0,0,0,0,0,Check,19.13394092,272.2245276,0
QKBRU452YK3DOULPA1KB,0,1,1,0,1,1,0,0,0,0,0,Check,87.33709806,154.7728513,1
GXC8USRKQRRTPBQ7T4XJ,1,0,1,0,55,1,2,0,0,0,0,Check,89.87224812,4953.264089,0
ZWE5K5728KLFER5GQBDH,1,1,1,0,5,1,2,0,0,0,0,Electronic,87.77905023,605.2839255,0
H510RKDKR2EX7IPW3OBE,1,0,1,0,1,1,2,0,0,0,0,Electronic,94.05565305,293.4298394,1
MAX0REZQ8ILJDNY9QMEF,1,0,1,1,54,1,2,0,1,0,1,Card,60.39107153,3296.360718,0
LQD5NB6KRH9MMW9L2QTU,0,0,1,1,60,1,1,1,0,0,0,Bank,95.63633114,5812.248171,0
CEDBPBNB918N3EEDDQ9E,1,0,0,0,57,1,2,0,1,0,1,Bank,102.4731706,6018.018958,1
5QRPMQY5X9949XK7EBPW,1,0,1,1,7,1,2,0,0,0,0,Check,20.09512741,114.0617007,0
8002DA49N355RTK5NBGR,0,0,0,0,11,1,1,1,0,1,1,Bank,69.03618709,841.7057429,0
I1CG2RFKF9YWBFEEPFZK,1,0,0,0,23,1,2,0,1,0,0,Electronic,79.65460372,1916.845331,1
H57FZ84WWY56YT2ZSCRL,0,0,1,1,42,1,2,0,0,0,1,Check,24.35129727,1076.185798,0
ZLHAYNNMF4LTQP7UTDGY,1,0,1,1,19,1,2,0,0,0,0,Check,19.70517329,358.8430572,0
30HMX251BYLCWA6JUIE9,1,0,1,1,12,1,0,0,1,1,0,Bank,60.56974731,750.3621588,0
B7IFHF0RAHE9C0D21OIN,1,0,0,0,4,1,2,0,0,0,0,Check,45.51149737,190.7663144,1
A3M05NLK7XOZUB692F7G,0,0,0,0,1,1,0,0,0,0,0,Check,19.59607476,20.75032789,0
ZH4G0DMZFTT8TMAFXQ3W,0,0,1,1,72,1,2,1,1,0,0,Electronic,106.1506599,7406.122361,0
UKDZ7SMMN76G7Q7HPB2W,1,0,1,0,28,1,1,1,0,0,0,Card,47.53429021,1422.929393,0
LMSWOUX0FUKYOCSAKEGE,0,0,1,0,70,1,1,1,1,1,1,Card,114.980207,8377.306864,0
WC54NA3THIGOY3LLCJ01,1,1,1,0,60,1,1,1,1,0,0,Electronic,105.4945775,6313.21815,0
FSFCNKKL769GWR1KUD13,0,0,0,0,51,1,2,1,1,1,0,Card,90.79488126,4549.040893,0
1TR645OWKU1HXTC86FQI,0,0,1,1,67,1,1,1,0,0,1,Bank,37.49217906,2434.518868,0
YAUYK0MOWNRRXDEKJ0BH,1,1,1,1,30,1,1,0,1,0,0,Check,90.92276068,2896.021222,0
JSZJSZKMM7IXNS8D0DJQ,1,0,0,0,30,0,2,0,1,0,0,Electronic,89.64890547,2808.999716,1
JKTSY2HX9F61JPU4BR6G,1,0,0,1,23,1,1,0,0,1,1,Electronic,54.86964673,1314.427736,0
17G0WJBX64W7Y289A5KU,1,0,0,0,-1,1,0,0,0,0,0,Electronic,50.48719851,50.84682539,0
F0WB71ZR6IB7XM4TLJBZ,0,0,1,0,71,1,2,0,0,0,0,Card,19.32173448,1421.761036,0
893ZRNL26IZ1P7JGCT20,0,1,1,0,43,1,2,0,0,1,0,Electronic,93.6168059,3952.884894,0
CMW8918X5QZUXXCMXRZC,0,1,0,0,64,1,2,0,0,0,1,Card,81.87470733,5225.720938,1
NJNM1GMSGHQR2KAAZSE1,1,0,0,0,-1,1,1,0,0,0,0,Check,70.24771781,71.34108292,1
KBE9OPKN1MTKPOOT2K20,1,0,0,0,60,1,2,0,1,0,1,Electronic,104.6032769,6333.532704,0
TQXJG31DS9WTMYQFIGME,0,0,1,0,72,1,1,1,1,1,0,Electronic,91.32862051,6786.803398,0
S55Q5GTCPIMK9SR5N5AB,0,0,1,0,2,1,2,1,0,0,0,Electronic,96.03413003,93.42930085,1
TET1ROXKA1UIPGN7QKRA,1,0,0,0,54,1,2,0,0,0,0,Check,18.67694821,1079.220309,0
TFBLLJ3494XAQROUGCEU,1,0,1,1,72,1,2,1,0,1,0,Bank,91.72326478,6563.849874,0
RL6ZAQIRP8IZMD8P2OL4,1,0,1,1,69,1,2,0,0,0,0,Check,19.23500806,1399.960593,0
ONTYPLBCLK3AQFR3Z4TM,1,0,0,0,71,1,2,0,1,1,1,Card,108.8307386,7854.806604,0
FWXNORM26YFH33FM7W1C,0,0,0,0,-1,1,0,0,0,0,0,Check,19.35710697,18.40548821,0
S7DNEWSMYJFRD0RN6WSS,1,0,0,0,1,1,0,0,1,0,0,Check,108.3658198,312.3689643,0
8KB741KZ9HUXW92S2WHW,1,0,0,0,20,1,2,0,0,1,1,Bank,98.87983419,1955.798344,0
RCPAWB2WJYJ5TZI8US8E,1,0,0,0,37,1,1,0,0,0,0,Card,18.01495976,689.580309,0
HU3QQE7YM8A7D4II2LJY,1,0,1,0,32,1,1,1,0,1,1,Electronic,63.49913103,1912.689635,0
3GRU7D3MA0545XIWRY9A,1,1,0,0,6,1,1,1,0,1,0,Card,60.03197536,287.0533393,0
S9NDJFR106XNZ05PPJPS,1,1,0,0,45,1,0,1,1,0,0,Card,62.38605433,2791.971841,1
BW5JQ5WIHXWL535DPZ9H,0,0,0,0,1,1,2,0,0,0,0,Card,53.86333769,190.4959802,1
G2JYDZH58IZOLOA17ONZ,0,1,0,0,3,1,2,0,0,0,0,Check,69.92463806,371.5287856,0
GXL9W23HNPRMDJ9LNLGG,0,0,1,1,71,1,0,0,0,0,0,Bank,24.32340324,1858.342452,0
O8F3136J8FFXSYUFFX8B,1,0,1,0,72,1,2,0,0,0,0,Card,26.09275624,1875.818035,0
9PE10IT8US1LOLPN9UJR,0,0,0,0,-1,1,0,0,0,0,0,Electronic,55.39533115,55.85108284,1
6RY1APLQGDRR0JD7TUY4,1,1,0,0,20,1,2,0,1,0,0,Electronic,94.00935677,1782.497808,1
E07G3X18KQ7UJ05DW6K4,1,1,0,0,2,1,1,0,0,0,1,Electronic,69.89731298,69.54257672,1
86L8KU2JRUBNW41O36UR,0,0,1,0,1,1,1,0,1,0,1,Electronic,76.58318785,75.53067239,1
2EN7ND74Q997L4HHI6I7,1,0,0,0,0,1,1,0,0,0,0,Check,17.40149025,18.94674733,1
Q9GG79WESJCTJ1EQG7OU,1,0,1,1,63,1,1,1,1,1,0,Electronic,85.24,5213.079298,0
UWJSSSRUK4SN13LJCJII,1,0,0,0,11,1,2,0,0,0,0,Check,21.44763218,212.1497012,0
C1MRM77QS97IS61IF0HO,0,1,1,0,69,1,0,0,0,1,1,Bank,105.6405613,7195.251575,0
NMDBL22H69WCM1T4R9CU,0,0,0,0,0,1,1,0,0,0,0,Check,19.72846284,18.3680569,0
FRG6JYUAZTG2MENUNHAL,0,0,0,0,-1,0,0,0,0,0,0,Electronic,50.69157571,49.66400399,1
DXUR0H8JPKOYHBOCBEMC,1,0,0,1,34,1,1,0,0,0,1,Check,49.27839029,1653.073691,0
6K5WW6RMRY6YXCC3S5D2,1,0,1,0,51,1,2,1,1,1,1,Card,81.89701125,4088.480771,0
YTQ2IABTKCWOEPOHRZP1,0,0,0,0,56,1,1,1,1,1,0,Card,42.01838876,2256.841363,0
B2DBREOBSLSXBOCFAD7R,1,0,1,1,55,1,2,0,1,0,0,Card,63.09181816,3409.328197,0
9KJR7KXLLCBDKPC7MB6U,0,1,1,1,68,1,2,0,1,1,1,Card,107.1778691,7378.335155,0
ZRJ37TNI7PN0PEREYQCR,0,0,1,0,33,1,1,1,1,1,1,Bank,58.78824333,2017.919078,0
82NPKEKEIUEBQHHN4KK5,1,0,0,0,4,1,1,0,0,0,0,Electronic,84.56936773,263.9525018,1
3MGM9XL5C480I3PGBW8B,0,0,0,0,7,1,0,0,0,0,1,Check,73.30636817,398.5937087,0
UCHPJRO09UAM1BC1QFR2,0,0,1,0,17,1,1,0,1,0,1,Card,95.22829052,1745.642515,0
1KOR4QMR8CZKWSDO8ZZD,0,0,0,0,-1,1,0,0,0,0,0,Check,44.87574894,46.00214084,1
OFDH0COOIU27YCLL9Q0U,0,0,0,0,7,1,0,0,0,1,1,Check,51.17639984,254.5651662,0
9Z0LP9C95BF8DJ0UEENB,1,0,1,0,45,1,0,1,1,0,1,Check,61.13189121,2721.021994,0
ESN7AX1BZWKP18E5JPYS,0,1,1,1,43,1,0,0,1,1,0,Bank,112.514083,4687.372519,1
H6IMAI25DB2NG5LZ978C,1,0,0,0,2,1,2,0,0,0,1,Check,21.05017403,59.4478058,0
C24B02Y39YK2KTOLLI2A,0,1,1,0,60,1,0,0,0,0,0,Bank,93.23937805,5573.860143,1
4TLEI9JM1PQMMFDN38UQ,1,0,1,1,70,0,1,1,1,1,0,Electronic,90.22623445,6323.617396,0
5HFZDUO55GC46T3J56RT,1,1,0,0,65,0,0,0,1,0,0,Bank,96.23796797,6222.973341,0
QZ198OSJM0SXS3CGMH18,1,1,0,0,3,1,1,0,0,0,0,Card,56.36791257,118.849862,0
9M8XXXKCUK4IJ7HU633A,1,1,0,0,4,1,2,0,0,0,1,Bank,25.32132382,102.7051292,1
UE9KS6ENTOZNBOEQZQMH,1,0,1,1,51,1,1,0,0,0,1,Check,25.54172385,1228.405188,0
KOJ1013JFF51RPP8XLRJ,1,1,0,0,3,1,2,0,1,0,1,Electronic,89.4631474,371.5086952,1
TF0MPO55S02O70I8LMR2,0,0,1,1,46,1,0,0,0,0,0,Electronic,86.70705688,4018.457812,0
T4MUK9O8L323UNLXFR53,0,0,1,1,56,1,2,0,1,0,1,Card,97.98749744,5597.24805,0
BB8N3ZBQZ9UUL3JRU8TN,0,0,1,0,62,1,1,0,0,0,1,Card,19.53254084,1210.603787,0
4J6SYGMX7O26CJY54D6Q,0,0,0,0,40,1,1,0,1,1,1,Card,66.26121691,2761.229062,0
JO9YWQQ6CNT1YW99KEZS,0,0,1,1,67,1,2,0,0,0,1,Check,23.1909982,1686.885455,0
8WH1B1AO3KPZS2UHMBBL,0,0,1,1,68,0,0,1,1,1,0,Card,90.72531011,6236.475984,0
T5U150GMTJ6REBING6E5,1,0,1,1,41,1,0,1,1,0,1,Bank,102.71855,3932.485523,0
JCWQ4R9SWRTCWWJABX1J,1,0,0,0,51,1,2,0,0,0,0,Card,18.87297733,987.757564,0
RJ9GY5DGDQDCDCJ5LXF9,0,0,0,0,39,1,1,0,1,0,1,Bank,54.76485234,2237.041311,0
M3JBJA5UKPZOH4ZENOBJ,0,0,1,1,10,1,1,0,0,0,0,Check,49.16730906,475.8120744,0
7AUT1ARCSAM77CTKHHBC,0,0,0,0,36,1,0,0,1,0,0,Electronic,61.44637187,2096.157338,0
L12YJZ8HD61AJGKAU7H7,1,0,1,1,68,1,0,0,1,0,0,Card,84.3849709,5747.349813,0
2Z9GA6W8KD93ONN2A65S,0,0,0,0,44,1,2,1,1,0,1,Card,36.46613741,1462.666824,0
1Q1PG9MX6DBR3SKW27HR,1,0,0,0,0,1,1,1,0,0,0,Check,49.9537703,50.61504763,0
LCNHHNMG3AXF87F6JFFL,1,0,0,0,1,1,1,0,0,0,0,Check,46.29784257,46.43845495,0
HB5U1JP0OJN1GYQEP0GS,0,1,0,0,23,1,0,0,0,0,1,Electronic,91.42377928,2195.306743,1
HS2WMWG22D1EPDAJ6E0C,0,0,1,0,69,0,1,1,1,1,1,Check,118.0737728,7990.098458,0
BSQHD9YU9QQZESRX5T6H,1,0,0,0,26,1,2,0,1,1,0,Electronic,85.24850011,2185.032704,0
T7UJC6DQCNZ7Q58OHU2X,0,0,0,0,5,0,2,0,0,0,0,Bank,68.87598699,260.8750022,1
JUIT9KOUSE8H8DYMRXGS,0,0,1,1,55,1,1,1,1,1,0,Card,90.41013085,4965.342638,0
D2K693EEPOO074SXZL6Q,0,0,1,1,13,1,2,1,0,0,0,Check,49.75540257,590.1257557,0
1SNB0E4LWT86XM1WOME6,1,0,1,1,66,1,1,1,0,1,0,Card,59.27360053,3809.920014,0
IOIF9IECD2GBDFWSUBUN,0,0,0,0,6,1,2,0,0,0,0,Check,21.6889738,164.4512012,1
SX7WSCFA90T1P48Q7CET,1,0,1,0,18,1,2,0,0,0,0,Check,50.24919318,836.9617186,0
LUJXOJW3SSCUUOPKOSTC,0,0,1,0,71,0,2,1,1,1,1,Card,87.78358875,6301.843327,0
IRH08Z9U812529IKMFZM,1,0,0,0,2,1,2,0,0,0,0,Check,19.99235627,20.48137625,0
YSIMN52FI5DA33TFM1PC,1,0,0,0,51,1,1,1,0,0,0,Card,63.9163042,3341.207161,0
I8CGJWJJLFW14DYJIR2S,1,0,0,0,16,1,0,0,0,0,0,Check,73.28581909,1387.438939,0
UX8387PRJIUSO1BREALD,1,0,1,1,52,1,1,1,0,0,0,Bank,103.1616228,5645.703364,0
1XRYZU3BHI618IID3B47,1,0,0,0,7,1,2,0,0,0,0,Electronic,74.15254298,510.8180429,1
N84550TX3ON44AM0QI2U,0,0,1,1,46,1,1,0,1,0,0,Bank,95.69457944,4458.799754,0
UBLF29KDBF3TOUS5F3ZU,1,0,1,0,68,1,2,0,0,0,1,Bank,23.1633541,1641.694481,0
OY8QH8IE392640GXBRXW,1,0,1,0,57,1,0,1,0,1,1,Bank,62.91247579,3478.19931,0
YJ6RFF1WR1KW1UUNIDSC,1,0,1,1,71,1,1,1,1,1,0,Bank,117.7054043,8220.544827,0
K0B7TIIQAZ8PRJ5MZ3IU,1,0,0,0,43,1,2,0,1,1,0,Bank,101.9272229,4377.358353,0
69BSSWQHMOWSQ7XZRGR1,0,0,0,0,5,1,1,0,0,1,1,Electronic,94.31512915,361.0895176,1
4W396U4IJUJ1P9PHSLSG,1,0,0,0,26,1,2,0,0,1,1,Electronic,80.65335712,2088.823608,1
2DBY1CSIGXAJ4A5ZWT57,0,0,0,0,72,1,1,1,1,1,0,Bank,53.36828813,3887.481144,0
SQ9NY8KIAK5TD6S4ZNGE,1,0,0,0,-1,1,1,0,0,0,1,Check,20.08885734,19.43468695,0
CY1WU2IWUAYW8P3EJT4A,0,1,0,0,28,0,1,0,1,0,0,Electronic,103.2156957,3119.796446,0
QGYRLKIFDK2AZXECN6P7,1,1,0,0,4,0,0,0,0,0,0,Check,48.56148886,178.8827876,0
ITKYLTH1UWC0Z7C82G24,1,0,1,1,26,0,1,0,1,0,1,Check,53.49871575,1355.685856,0
RCNR58QFUIOEC1FSQRRP,0,0,1,1,8,1,2,0,0,0,0,Bank,67.15314672,530.4673677,1
IYBH3H4QKO6PFRPNKJKI,0,0,0,0,0,1,2,0,0,0,0,Electronic,44.91964372,45.25463707,1
QGYANILNCYYWS4B90KO0,1,0,1,0,65,1,2,0,0,1,0,Electronic,105.5278914,6823.500362,0
